Category,Name,Price,Price_Numeric
Bakery,Tesco Celebration Cupcakes - Vanilla 6 Pack,£4.50,4.5
Bakery,Tesco Cheese & Herb Sub Rolls 4 Pack,£1.55,1.55
Bakery,Tesco Cheese & Tomato Flatbread 225G,£2.00,2.0
Bakery,Tesco Cheese Topped Roll 300g,£1.60,1.6
Bakery,"Tesco Cherry Bakewell Tarts - Almond, Plum, Raspberry 6 Pack",£1.19,1.19
Bakery,Tesco Cherry Madeira Cake with Glace Cherries,£1.75,1.75
Bakery,Tesco Chocolate Brownie Slices 240g,£1.80,1.8
Bakery,Tesco Chocolate Caramel & Pecan Cake,£16.00,16.0
Bakery,Tesco Chocolate Chip Brioche Rolls 8 Pack,£1.65,1.65
Bakery,Tesco Chocolate Chip Madeleines 400G,£2.80,2.8
Bakery,Tesco Chocolate Filled Crepes 6 pack,£2.05,2.05
Bakery,Tesco Chocolate Fudge Cupcakes 2 Pack,£2.00,2.0
Bakery,Tesco Chocolate Fudge Mini Bites 196g,£3.75,3.75
Bakery,Tesco Chocolate Iced Ring Doughnuts 4 Pack,£1.00,1.0
Bakery,Tesco Chocolate Mega Loaf,£2.00,2.0
Bakery,Tesco Chocolate Muffins 4 Pack,£1.80,1.8
Bakery,Tesco Chocolate Tray Bake - Belgian Chocolate Curls,£8.50,8.5
Bakery,Tesco Chunky Cheese Rolls 4 Pack,£1.20,1.2
Bakery,Tesco Ciabatta Roll 4 Pack,£1.25,1.25
Bakery,Tesco Cinnamon Buns 2 Pack,£1.80,1.8
Bakery,Tesco Cinnamon Swirl,£1.20,1.2
Bakery,Tesco Cinnamon Swirls 2 Pack,£1.75,1.75
Bakery,Tesco Cinnamon Tear & Share Bun,£3.00,3.0
Bakery,Tesco Classic Christmas Pudding 100G,£1.00,1.0
Bakery,Tesco Classic Crumpets 6 Pack,£0.45,0.45
Bakery,Tesco Classic Egg Waffles 6 pack,£1.95,1.95
Bakery,Tesco Coconut & Raspberry Loaf Cake,£2.00,2.0
Bakery,Tesco Coconut Macaroons 6 Pack,£1.29,1.29
Bakery,Tesco Continental Classic Sweet Pancakes 8 Pack,£3.20,3.2
Bakery,Tesco Cookies & Cream Cake,£16.50,16.5
Bakery,Tesco Crusty Rolls 4 Pack,£0.80,0.8
Bakery,Tesco Decorate Your Own Vanilla Traybake 24 Servings,£14.00,14.0
Bakery,Tesco Deli Multiseed White Rolls 4 Pack,£1.10,1.1
Bakery,Tesco Deli Wholemeal Rolls 4 Pack,£1.10,1.1
Bakery,Tesco Dinosaur Cake 16 Servings,£15.00,15.0
Bakery,Tesco Double Chocolate Brownie Mini Bites 230g,£3.75,3.75
Bakery,Tesco Double Chocolate Cookies 5 Pack,£1.40,1.4
Bakery,Tesco Double Chocolate Flavour Swiss Roll,£2.10,2.1
Bakery,Tesco Double Chocolate Mini Rolls 295g,£3.75,3.75
Bakery,Tesco Farmhouse Thick Sliced White Bread 800g,£1.00,1.0
Bakery,Tesco Finest 12 Month Matured Christmas Pudding 400g,£5.25,5.25
Bakery,Tesco Finest 2 Raspberry Maritozzi Buns,£3.75,3.75
Bakery,Tesco Finest 2 Wild Garlic Naan Breads,£2.00,2.0
Bakery,Tesco Finest 4 Crumble Topped Mince Pies,£3.50,3.5
Bakery,Tesco Finest 4 Crusty Rolls 300g,£1.75,1.75
Bakery,Tesco Finest 4 Frangipane Mince Pies,£3.50,3.5
Bakery,Tesco Finest 9 All Butter Pastry Mini Mince Pies,£3.50,3.5
Bakery,Tesco Finest 9 Mini Tropical Cupcakes,£5.00,5.0
Bakery,Tesco Finest All Butter & Cheddar Scones 4 Pack,£2.00,2.0
Bakery,Tesco Finest All Butter Croissants 4 Pack,£2.40,2.4
Bakery,Tesco Finest All Butter Pain Au Chocolat  4 Pack,£2.40,2.4
Bakery,Tesco Finest All Butter Scones 4 Pack,£2.00,2.0
Bakery,Tesco Finest All Butter Sultana Scones 4 Pack,£2.00,2.0
Bakery,Tesco Finest Apple & Blackberry Crumble Danish 2 Pack,£2.65,2.65
Bakery,"Tesco Finest Apple, Fig & Spiced Custard Danish 2 pack",£2.65,2.65
Bakery,Tesco Finest Bake at Home White Bloomer with Sourdough 400g,£2.50,2.5
Bakery,Tesco Finest Bakewell Tarts 2 Pack,£2.90,2.9
Bakery,Tesco Finest Belgian Chocolate & Orange Flavoured Brioche Kit 510g,£3.50,3.5
Bakery,Tesco Finest Belgian Chocolate Coated Sugar Waffles 4 Pack 240g,£2.40,2.4
Bakery,Tesco Finest Belgian Sugar Waffles 4 Pack 200g,£2.40,2.4
Bakery,Tesco Finest Belgian Triple Chocolate Cookies 4 Pack,£2.25,2.25
Bakery,Tesco Finest Belgian Triple Chocolate Muffins 2 Pack,£2.00,2.0
Bakery,Tesco Finest Belgian Triple Chocolate Shortbread 4 Pack,£2.25,2.25
Bakery,Tesco Finest Belgian White Chocolate Cookie 4 Pack,£2.25,2.25
Bakery,Tesco Finest Blueberry Muffin,£1.50,1.5
Bakery,Tesco Finest Blueberry Muffin 2 pack,£2.00,2.0
Bakery,Tesco Finest Brioche Burger Buns 4 pack,£1.45,1.45
Bakery,Tesco Finest Brioche Hot Dog Rolls 4 pack,£1.45,1.45
Bakery,Tesco Finest Brioche Sesame Seed Burger Buns 4 pack,£1.45,1.45
Bakery,Tesco Finest Buttermilk Buns 4 Pack,£1.80,1.8
Bakery,Tesco Finest Buttermilk Pancakes with Maple Syrup 4 Pack,£1.75,1.75
Bakery,Tesco Finest Carrot Cake 6 Servings,£3.75,3.75
Bakery,Tesco Finest Carrot Loaf Cake 6 Servings,£3.00,3.0
Bakery,Tesco Finest Chocolate And Salted Caramel Cake,£6.25,6.25
Bakery,Tesco Finest Chocolate Bombe 227g,£3.50,3.5
Bakery,Tesco Finest Chocolate Cake 16 Servings,£18.00,18.0
Bakery,Tesco Finest Chocolate Cake 6 Servings,£3.75,3.75
Bakery,Tesco Finest Chocolate Selection Mini Cupcakes 9 Pack,£4.00,4.0
Bakery,Tesco Finest Christmas Pudding 100G,£1.50,1.5
Bakery,Tesco Finest Christmas Pudding 800G,£9.00,9.0
Bakery,Tesco Finest Ciabatta Roll,£0.60,0.6
Bakery,Tesco Finest Coffee and Walnut Cake,£3.75,3.75
Bakery,Tesco Finest Cranberry Raisin & Cashew Bloomer,£2.35,2.35
Bakery,Tesco Finest Dark Rye & Sunflower Farmhouse Sliced Bread 600g,£1.35,1.35
Bakery,Tesco Finest Extra Fruity Hot Cross Buns 4 pack,£1.80,1.8
Bakery,Tesco Finest Flame Baked Flatbreads Plain 2 Pack,£1.80,1.8
Bakery,Tesco Finest Focaccia Plain 135g,£2.25,2.25
Bakery,Tesco Finest Free From Chocolate Rocky Road Bites 166g,£4.35,4.35
Bakery,Tesco Finest Free From Dark Chocolate Ginger Cookies 150G,£2.70,2.7
Bakery,Tesco Finest Free From Fruit Loaf 380g,£2.85,2.85
Bakery,Tesco Finest Free From Millionaire Shortbread Slices 4 Pack,£3.95,3.95
Bakery,Tesco Finest Free From Oaty Cob 400g,£3.30,3.3
Bakery,Tesco Finest Free From Seeded Loaf Bread 400g,£3.30,3.3
Bakery,Tesco Finest Free From Sicilian Lemon Curd Muffins 2 Pack,£2.95,2.95
Bakery,Tesco Finest Free From Sticky Toffee Muffins 2 Pack,£2.75,2.75
Bakery,Tesco Finest Free From Triple Chocolate Topped Brownies 4 Pack,£3.95,3.95
Bakery,Tesco Finest Free From White Chocolate & Raspberry Blondies 4 Pack,£3.95,3.95
Bakery,Tesco Finest Halkidiki Olive Focaccia Panini 2 Pack,£1.60,1.6
Bakery,Tesco Finest Hand Plaited Brioche Loaf 400g,£2.75,2.75
Bakery,Tesco Finest Hot Honey Flatbreads 2 pack,£1.80,1.8
Bakery,Tesco Finest Iced Rich Fruit Cake 150G,£3.00,3.0
Bakery,Tesco Finest Iced Rich Fruit Cake 400G,£5.50,5.5
Bakery,Tesco Finest Jalapeno & Vintage Cheddar Bloomer 400G,£2.35,2.35
Bakery,Tesco Finest Jumbo Oat and Flame Raisin Cookies 4 Pack,£2.25,2.25
Bakery,Tesco Finest Kalamata & Halkidiki Olive Batard 400G,£2.35,2.35
Bakery,Tesco Finest Large Teacakes 4 pack,£1.90,1.9
Bakery,Tesco Finest Lemon Cake 16 Servings,£18.00,18.0
Bakery,Tesco Finest Lemon Drizzle Cake,£3.75,3.75
Bakery,Tesco Finest Limited Edition Apple & Blackcurrant Crumble Cake 10 Servings,£6.25,6.25
Bakery,Tesco Finest Mince Pies 6 Pack,£3.00,3.0
Bakery,Tesco Finest Mini Hot Cross Buns 9 pack,£1.80,1.8
Bakery,Tesco Finest Multigrain Part Baked Baguettes with Sourdough 2 Pack 250g,£1.85,1.85
Bakery,Tesco Finest Olive Focaccia 170g,£2.50,2.5
Bakery,Tesco Finest Part Baked White Baguettes with Sourdough 2 Pack 250g,£1.85,1.85
Bakery,Tesco Finest Peach & Almond Danish 2 Pack,£2.65,2.65
Bakery,Tesco Finest Pitta 2x80g,£1.00,1.0
Bakery,Tesco Finest Red Leicester & West Country Cheddar Sourdough Bread 400G,£1.95,1.95
Bakery,Tesco Finest Red Velvet Cake,£18.00,18.0
Bakery,Tesco Finest Rich Fruit Cake 907G,£10.75,10.75
Bakery,Tesco Finest Rosemary and Sea Salt Focaccia Panini 2 Pack,£1.60,1.6
Bakery,Tesco Finest Rye & Mixed Seed Sourdough loaf 400G,£1.95,1.95
Bakery,Tesco Finest Salted Caramel & Belgian Chocolate Hot Cross Buns 4 Pack,£1.80,1.8
Bakery,Tesco Finest Scandi Style Cinnamon Buns 2 Pack,£2.20,2.2
Bakery,Tesco Finest Seeded Roll,£0.60,0.6
Bakery,Tesco Finest Seeded Sourdough Loaf 800g,£3.75,3.75
Bakery,Tesco Finest Seeded Sourdough Sliced Loaf 800 Grams,£3.75,3.75
Bakery,Tesco Finest Smoked Garlic and Kashmiri Chilli 2 Naan Breads,£2.00,2.0
Bakery,Tesco Finest Sourdough Crumpets 6 pack,£1.25,1.25
Bakery,Tesco Finest Sourdough with Sundried Tomato & Oregano 400g,£1.95,1.95
Bakery,Tesco Finest Spelt and Rye Loaf 800g,£3.75,3.75
Bakery,Tesco Finest Spelt and Rye Sliced Loaf 800G,£3.75,3.75
Bakery,Tesco Finest Sticky Toffee Cake 10 Servings,£6.25,6.25
Bakery,Tesco Finest Sticky Toffee Muffins 2 Pack,£2.00,2.0
Bakery,Tesco Finest Stollen Slices 6 Pack,£4.25,4.25
Bakery,Tesco Finest Stonebaked Ciabatta 320G,£2.35,2.35
Bakery,Tesco Finest Stonebaked Seeded Multigrain Bloomer 600G,£2.50,2.5
Bakery,Tesco Finest Stonebaked White Crusty Bloomer 600G,£2.50,2.5
Bakery,Tesco Finest Strawberries & Cream Cake,£18.00,18.0
Bakery,Tesco Finest Sunflower & Pumpkin Sliced White Bread Loaf 600g,£1.35,1.35
Bakery,Tesco Finest Super Seeded Sliced Farmhouse Loaf 800g,£1.50,1.5
Bakery,Tesco Finest Tomato Focaccia 170g,£2.50,2.5
Bakery,Tesco Finest Trillionaire Cake 16 Servings,£18.00,18.0
Bakery,Tesco Finest Triple Chocolate Cookie,£1.00,1.0
Bakery,Tesco Finest Victoria Sponge Cake 6 Servings,£3.75,3.75
Bakery,Tesco Finest Victoria Sponge Muffins 2 Pack,£2.00,2.0
Bakery,Tesco Finest Vintage Cheddar Boule 400G,£2.35,2.35
Bakery,Tesco Finest Vintage Cheese Roll,£0.60,0.6
Bakery,Tesco Finest White Chocolate & Raspberry Cake 16 Servings,£18.00,18.0
Bakery,Tesco Finest White Loaf 800g,£1.50,1.5
Bakery,Tesco Finest White Sourdough Baguette,£2.00,2.0
Bakery,Tesco Finest White Sourdough Loaf 400G,£1.95,1.95
Bakery,Tesco Finest White Sourdough Loaf 800g,£3.75,3.75
Bakery,Tesco Finest White Sourdough Sliced Loaf 800G,£3.75,3.75
Bakery,Tesco Finest White Stonebaked Boule 400g,£2.35,2.35
Bakery,Tesco Finest Wholemeal Loaf 800G,£1.50,1.5
Bakery,Tesco Finest Wholemeal Rolls 4 Pack,£1.35,1.35
Bakery,Tesco Finest Wholemeal Seeds & Grains Loaf 800g,£1.50,1.5
Bakery,Tesco Finest Wholemeal Seeds and Grains Loaf 400g,£1.15,1.15
Bakery,Tesco Finest Wild Garlic Flatbreads 2 pack,£1.80,1.8
Bakery,Tesco Finest bake at home seeded bloomer with sourdough 400g,£2.50,2.5
Bakery,Tesco Folded Flatbreads Plain 6 Pack,£1.50,1.5
Bakery,Tesco Free From 5 Oaty Bakes 150g,£2.55,2.55
Bakery,Tesco Free From Angel Vanilla Cake Slices 5 Pack,£3.20,3.2
Bakery,Tesco Free From Assorted Jam Tarts 6 Pack,£2.35,2.35
Bakery,Tesco Free From Bramley Apple Pies 4 Pack,£2.35,2.35
Bakery,Tesco Free From Brioche Burger Buns 4 pack,£2.75,2.75
Bakery,Tesco Free From Brown Sliced Bread 550g,£1.95,1.95
Bakery,Tesco Free From Cherry Bakewell Tarts 4 Pack,£2.35,2.35
Bakery,Tesco Free From Chocolate Cake Slices 5 Pack,£3.20,3.2
Bakery,Tesco Free From Chocolate Chip Brioche Rolls 4 Pack,£2.20,2.2
Bakery,Tesco Free From Chocolate Coated Cake Slices 5 Pack,£3.95,3.95
Bakery,Tesco Free From Chocolate Cornflake Clusters 16 Pack,£3.65,3.65
Bakery,Tesco Free From Chocolate Cupcakes 4 Pack,£3.30,3.3
Bakery,Tesco Free From Cinnamon Spiced Hot Cross Buns 4 Pack,£2.00,2.0
Bakery,Tesco Free From Confetti Cake 12 Serves,£12.00,12.0
Bakery,Tesco Free From Croissants 2 pack,£2.75,2.75
Bakery,Tesco Free From Dark Chocolate Brownie Slices 5 Pack 145g,£3.20,3.2
Bakery,Tesco Free From Double Chocolate Mini Muffins 12 Pack,£3.30,3.3
Bakery,Tesco Free From Flapjack Bites 20 Pack,£3.30,3.3
Bakery,Tesco Free From Hot Dog Rolls 4 pack,£2.75,2.75
Bakery,Tesco Free From Lemon Cake Slices 5 Pack,£3.20,3.2
Bakery,Tesco Free From Lemon Loaf Cake 6 Serves,£2.75,2.75
Bakery,Tesco Free From Seeded Brown Rolls 4 Pack,£1.75,1.75
Bakery,Tesco Free From Seeded Sliced Bread 550g,£1.95,1.95
Bakery,Tesco Free From Stripey The Caterpillar Cake - Chocolate,£8.50,8.5
Bakery,Tesco Free From Sultana Scones 2 pack,£2.20,2.2
Bakery,Tesco Free From Vanilla Traybake,£6.00,6.0
Bakery,Tesco Free From White Bread Rolls 4 Pack,£1.75,1.75
Bakery,Tesco Free From White Sliced Bread 550g,£1.95,1.95
Bakery,Tesco Free From White Tortilla Wraps 4 pack,£2.45,2.45
Bakery,Tesco Fresh Cream Bramley Apple Turnovers 2 Pack 160g,£1.80,1.8
Bakery,"Tesco Fresh Cream Horns 2 Pack, 110 G",£1.80,1.8
Bakery,"Tesco Fresh Cream Raspberry Turnover 2 Pack, 148 G",£1.80,1.8
Bakery,Tesco Fuzzy Caterpillar Cake - Chocolate 230g,£8.50,8.5
Bakery,Tesco Garlic & Coriander Naan Bread 2 Pack,£1.40,1.4
Bakery,Tesco Garlic & Parsley Flatbread 210G,£2.00,2.0
Bakery,Tesco Gingerbread Biscuit,£1.00,1.0
Bakery,Tesco Golden Unicorn Cake - Vanilla and Raspberry,£16.50,16.5
Bakery,Tesco Granola Flapjack Slices 240g,£1.80,1.8
Bakery,Tesco Greek Style Folded Flatbreads 4 Pack 340g,£1.45,1.45
Bakery,Tesco Half & Half Cake - Vanilla and Chocolate,£16.50,16.5
Bakery,Tesco Half & Half Cupcakes - Vanilla and Chocolate 6 Pack,£4.50,4.5
Bakery,Tesco Happy Birthday Cake - Vanilla with Raspberry Jam,£10.50,10.5
Bakery,Tesco Happy Birthday Chocolate Cake,£12.00,12.0
Bakery,Tesco High Fibre Granary Loaf 400G,£1.20,1.2
Bakery,Tesco High Fibre Granary Loaf Sliced 400G,£1.20,1.2
Bakery,Tesco High Fibre Wholemeal Loaf 400G,£1.20,1.2
Bakery,Tesco High Protein 4 Blueberry Protein Pancakes,£1.75,1.75
Bakery,Tesco Homebake Part Baked White Baguettes 2 Pack,£1.20,1.2
Bakery,Tesco Hot Cross Buns 6 pack,£1.35,1.35
Bakery,Tesco Iced Coffee Madeira Cake with Buttercream,£1.75,1.75
Bakery,Tesco Iced Finger Buns 6 Pack,£1.65,1.65
Bakery,Tesco Iced Madeira Cake with Vanilla and Raspberry,£1.75,1.75
Bakery,Tesco Iced Top Rich Fruit Cake Bar 400G,£3.75,3.75
Bakery,Tesco Indian Style Roti Flatbreads - Flame Baked,£1.30,1.3
Bakery,Tesco Jolly Christmas Pudding Infused With Brandy 400g,£3.25,3.25
Bakery,Tesco Large White Baps 4 pack,£0.95,0.95
Bakery,Tesco Large Wholemeal Baps 4 Pack,£0.95,0.95
Bakery,Tesco Lattice Top Puff Pastry Mince Pies 4 Pack,£1.50,1.5
Bakery,Tesco Lemon Cake Slices 6 Pack 160g,£1.25,1.25
Bakery,Tesco Lemon Curd Tarts 6 Pack,£0.89,0.89
Bakery,Tesco Lemon Loaf Cake Baked in the Tray,£2.00,2.0
Bakery,Tesco Lemon Swiss Roll,£2.10,2.1
Bakery,Tesco Lightly Seeded White Bread Loaf 800g,£1.00,1.0
Bakery,Tesco Madeira Cake,£1.75,1.75
Bakery,Tesco Madeira Party Cake - Vanilla,£9.50,9.5
Bakery,Tesco Madeleines - French Inspired 400g,£2.80,2.8
Bakery,Tesco Maple And Pecan Plait,£1.20,1.2
Bakery,Tesco Maple And Pecan Plait 2 Pack,£1.75,1.75
Bakery,Tesco Medium Sliced White Bread 800g,£0.74,0.74
Bakery,Tesco Mermaid Cake Serves 16,£16.50,16.5
Bakery,Tesco Milk Chocolate Cookies 5 Pack,£1.40,1.4
Bakery,Tesco Millionaire Mini Bites 250g,£3.75,3.75
Bakery,Tesco Mince Pies 6 Pack,£1.50,1.5
Bakery,Tesco Mini Corn Soft Shell Tacos 12 Pack,£1.20,1.2
Bakery,Tesco Mini Danish Pastries Selection 5 Pack,£1.95,1.95
Bakery,Tesco Mini Garlic & Coriander Naans 6 pack,£1.60,1.6
Bakery,Tesco Mini Plain Naan Breads 6 Pack 282g,£1.60,1.6
Bakery,Tesco Mini White Tortilla Wraps Plain 8 Pack,£1.00,1.0
Bakery,Tesco Multiseed Batch Medium Sliced White Loaf 800g,£1.25,1.25
Bakery,Tesco Oat And Raisin Cookies 5 Pack,£1.40,1.4
Bakery,Tesco Over the Rainbow Cake,£13.00,13.0
Bakery,Tesco Panini 4 Pack,£1.25,1.25
Bakery,Tesco Party Cake Selection Vanilla 12 Pack,£3.30,3.3
Bakery,"Tesco Party Cupcakes - Vanilla, Chocolate, Raspberry 12 Pack",£7.50,7.5
Bakery,Tesco Pastel De Nata 4 Pack,£2.55,2.55
Bakery,Tesco Personalised White Chocolate Cookie Kit 510g,£3.50,3.5
Bakery,Tesco Petit Pain 4 Pack,£1.50,1.5
Bakery,Tesco Pink Iced Ring Doughnut 4 Pack,£1.00,1.0
Bakery,Tesco Pip The Pup Party Cake Serves 16,£15.00,15.0
Bakery,Tesco Pirate Cake,£16.50,16.5
Bakery,Tesco Plain Naan Bread 2 Pack,£1.40,1.4
Bakery,Tesco Plain Pretzel,£1.10,1.1
Bakery,Tesco Plain White Tortilla Wraps 8 Pack,£1.20,1.2
Bakery,Tesco Plant Chef Mince Pies 6 Pack,£2.00,2.0
Bakery,Tesco Puff Pastry Mince Pies 4 Pack,£1.50,1.5
Bakery,Tesco Raspberry Jam Trifle Buns 2 Pack,£1.80,1.8
Bakery,Tesco Rhubarb Pie,£1.90,1.9
Bakery,Tesco Rocky Road Bites 195G,£2.90,2.9
Bakery,Tesco Rose Bouquet Cake,£16.50,16.5
Bakery,Tesco Scotch Pancakes 6 pack,£0.48,0.48
Bakery,Tesco Scotch Rolls 4 Pack,£0.80,0.8
Bakery,Tesco Seeded Large Burger Buns 4 Pack,£0.95,0.95
Bakery,Tesco Sliced Brioche Loaf 500G,£1.69,1.69
Bakery,Tesco Sliced Fruit Loaf 400g,£1.75,1.75
Bakery,Tesco Slinky Caterpillar Cake,£8.50,8.5
Bakery,Tesco Small Chocolate Party Cake,£9.00,9.0
Bakery,Tesco Soft & Fluffy Triple Chocolate Muffins 4 Pack,£1.80,1.8
Bakery,Tesco Soft White Hot Dog Rolls 6 Pack,£0.99,0.99
Bakery,Tesco Sourdough Bloomer 400G,£2.10,2.1
Bakery,Tesco Stars Party Cake - Buttercream and Raspberry Jam,£9.00,9.0
Bakery,Tesco Strawberry & Clotted Cream Flavour Swiss Roll,£2.10,2.1
Bakery,Tesco Sultana Scones 6 Pack,£1.75,1.75
Bakery,Tesco Syrup Sponge 100g,£1.25,1.25
Bakery,Tesco Tiger Baton 200G,£0.80,0.8
Bakery,Tesco Tiger Bloomer 800g,£1.80,1.8
Bakery,Tesco Tiger Rolls 4 Pack,£0.80,0.8
Bakery,Tesco Triple Layer Chocolate Cake 24 Servings,£18.00,18.0
Bakery,Tesco Vanilla Creme Crown 2 Pack,£1.75,1.75
Bakery,Tesco Vanilla Tray Bake,£8.50,8.5
Bakery,Tesco Walnut Cake with Buttercream,£1.75,1.75
Bakery,Tesco Welsh Cakes 6 pack,£1.65,1.65
Bakery,Tesco White Batch Rolls 6 Pack,£0.45,0.45
Bakery,Tesco White Baton 200G,£0.80,0.8
Bakery,Tesco White Bloomer 400G,£1.20,1.2
Bakery,Tesco White Chocolate Cookies 5 Pack,£1.40,1.4
Bakery,Tesco White English Muffins 4 Pack,£0.85,0.85
Bakery,Tesco White Finger Rolls 6 Pack,£0.90,0.9
Bakery,Tesco White Finger Rolls 6 Pack,£0.95,0.95
Bakery,Tesco White Iced Ring Doughnuts 4 Pack,£1.00,1.0
Bakery,Tesco White Large Baps 4 Pack,£0.95,0.95
Bakery,Tesco White Plain Pitta Bread 6 Pack,£0.50,0.5
Bakery,Tesco White Soft Rolls 6 Pack,£0.95,0.95
Bakery,Tesco White Sub Rolls 4 Pack,£1.10,1.1
Bakery,Tesco White Toastie Bread Thick Sliced 800g,£0.75,0.75
Bakery,Tesco Wholemeal Batch Rolls 6 Pack,£0.45,0.45
Bakery,Tesco Wholemeal Medium Sliced Bread 800g,£0.75,0.75
Bakery,Tesco Wholemeal Tortilla Wraps 8 pack,£1.20,1.2
Bakery,Tesco bake at home Italian style herb rolls 240g,£1.50,1.5
Bakery,The Delicious Dessert Company 2 Millionaires Yum Yums,£2.55,2.55
Bakery,The Delicious Dessert Company Raspberry Funfetti Yum Yums 2 Pack,£2.55,2.55
Bakery,The Gym Kitchen High Protein Banana Pancakes 4 pack,£2.00,2.0
Bakery,The Gym Kitchen High Protein Maple Pancakes 4 pack,£2.00,2.0
Bakery,Thorntons Caramel Shortcake Bites 10 Pack,£2.00,2.0
Bakery,Thorntons Celebration Triple Layer Chocolate Cake,£15.00,15.0
Bakery,Thorntons Chocolate Fudge Brownie Bites 10 Pack,£2.00,2.0
Bakery,Thorntons Indulgent Chocolate Gift Cake,£6.50,6.5
Bakery,Thorntons Toffee Cake,£12.00,12.0
Bakery,Tiger Bloomer Loaf 800G,£1.50,1.5
Bakery,Urban Legend Belgian Chocolate Ring Doughnut,£2.45,2.45
Bakery,Urban Legend Double Trouble Donut,£2.45,2.45
Bakery,Warburtons Baker's Bloomer White Bread 800g,£1.80,1.8
Bakery,Warburtons Belgian Waffle - Choc Chip 70g,£1.15,1.15
Bakery,Warburtons Belgian Waffle Pearl Sugar 70g,£1.15,1.15
Bakery,Warburtons Belgian Waffles with Pearl Sugar 4 pack,£2.50,2.5
Bakery,Warburtons Brioche Burger Buns 4pk,£2.50,2.5
Bakery,Warburtons Brown Sandwich Thins 6 Pack,£1.50,1.5
Bakery,Warburtons Chocolate Mini Pancakes 12 Pack,£2.00,2.0
Bakery,Warburtons Cinnamon & Raisin Bagels Sliced 5 Pack,£1.90,1.9
Bakery,Warburtons Crumpet Thins 8 pack,£1.35,1.35
Bakery,Warburtons Crumpets 6 Pack,£0.79,0.79
Bakery,Warburtons Crumpets 9 Pack,£1.15,1.15
Bakery,Warburtons Danish Lighter Small White Sliced Bread 400g,£1.25,1.25
Bakery,Warburtons Farmhouse Thick Sliced White Bread 800g,£1.60,1.6
Bakery,Warburtons Fruit Loaf With Cinnamon & Raisin 400G,£2.20,2.2
Bakery,Warburtons Fruit Teacakes 4 Pack,£1.40,1.4
Bakery,Warburtons Fruity Thin Bagels 4 Pack,£1.75,1.75
Bakery,Warburtons Giant Crumpets 3 Pack,£1.10,1.1
Bakery,Warburtons Gluten Free 4 Soft Brown Pittas,£3.00,3.0
Bakery,Warburtons Gluten Free Artisan Tiger Loaf 400G,£3.50,3.5
Bakery,Warburtons Gluten Free Cinnamon & Raisin Sliced Fruity Buns 4 Pack,£2.95,2.95
Bakery,Warburtons Gluten Free Crumpets 4 Pack,£2.35,2.35
Bakery,Warburtons Gluten Free Multiseed Loaf Bread 300g,£2.20,2.2
Bakery,Warburtons Gluten Free Soft Brioche Rolls 4 pack,£2.75,2.75
Bakery,Warburtons Gluten Free Soft White Pitta Breads 4 Pack,£3.00,3.0
Bakery,Warburtons Gluten Free Super Soft Seeded Sliced Rolls 4 Pack,£2.95,2.95
Bakery,Warburtons Gluten Free Super Soft Sliced Square Rolls 4 pack,£2.75,2.75
Bakery,Warburtons Gluten Free White Loaf 300G,£2.20,2.2
Bakery,Warburtons Gluten Free White Sourdough Bloomer 400g,£3.50,3.5
Bakery,Warburtons Gluten Free White Thins 4 Pack 200g,£2.90,2.9
Bakery,Warburtons Gluten Free White Wraps 4 Pack,£2.90,2.9
Bakery,Warburtons Half & Half Thick Sliced Bread 800g,£1.35,1.35
Bakery,Warburtons Half And Half Medium Bread 800G,£1.35,1.35
Bakery,Warburtons Hot Dog Rolls 6 Pack Sliced,£1.40,1.4
Bakery,Warburtons Medium Sliced Soft White Bread 800g,£1.40,1.4
Bakery,Warburtons Milk Roll Soft White Bread 400g,£1.45,1.45
Bakery,Warburtons Potato Cakes 6 Pack,£1.00,1.0
Bakery,Warburtons Premium Old English Sliced White Bread 400g,£1.80,1.8
Bakery,Warburtons Protein Flatbreads 4 Pack Sliced,£1.75,1.75
Bakery,Warburtons Protein Muffins 4pk,£1.50,1.5
Bakery,"Warburtons Protein Power Wholemeal Bread with Pulses, Seeds and Grains 700g",£2.00,2.0
Bakery,Warburtons Protein Soft Pittas 4 Pack,£1.65,1.65
Bakery,Warburtons Sliced White Sandwich Rolls 4 Pack,£1.60,1.6
Bakery,Warburtons Small Medium Sliced White Bread 400G,£0.99,0.99
Bakery,Warburtons Soft & Sliced Original Bagels 5 Pack,£1.90,1.9
Bakery,Warburtons Soft & Sliced Sesame Bagels 5 Pack,£1.90,1.9
Bakery,Warburtons Soft Pancakes 6 Pack,£1.20,1.2
Bakery,Warburtons Soft White Bread with Sourdough 400g,£1.85,1.85
Bakery,Warburtons Soft White Pitta Breads 4 Pack,£1.20,1.2
Bakery,Warburtons Soft White Sandwich Rolls 12 Pack,£1.95,1.95
Bakery,Warburtons Soft White Sandwich Rolls 6 Pack,£1.20,1.2
Bakery,Warburtons Soft Wholemeal Pitta Breads 4 Pack,£1.20,1.2
Bakery,Warburtons Super Toastie Extra Thick Sliced White Bread 800g,£1.40,1.4
Bakery,Warburtons Thick Sliced Seeded Batch Bread 400g,£1.20,1.2
Bakery,Warburtons Thick Sliced Seeded Batch Bread 800g,£1.90,1.9
Bakery,Warburtons Thin Cinnamon & Raisin Bagels 6 Pack,£1.75,1.75
Bakery,Warburtons Thin Plain Bagels 6 Pack,£1.75,1.75
Bakery,Warburtons Thin Sliced Seeded Protein Bagels 4 Pack,£1.75,1.75
